#,Token,Name,Contract,Announcement,contract_link,Creator,txn,tnx_link,Transaction Hash,Status,startBlock
148,"Pinknode Token (PNODE)Pinknode empowers developers by providing node-as-a-service solutions, removing an entire layer of inefficiencies and complexities, and accelerating product life cycle.",Token Pinknode Token,0x4e92f6f10496f3fcb790cc6969cc15b87c8f9199,,https://polygonscan.com/address/0x4e92f6f10496f3fcb790cc6969cc15b87c8f9199,0x63ec5767f54f6943750a70eb6117ea2d9ca77313 at txn 0xafa278b0b70d04f9b1de6bc27c12dbdb08fa2fbb9aed2cc0dc94a01984a3e9c0,0xafa278b0b70d04f9b1de6bc27c12dbdb08fa2fbb9aed2cc0dc94a01984a3e9c0,https://polygonscan.com/tx/0xafa278b0b70d04f9b1de6bc27c12dbdb08fa2fbb9aed2cc0dc94a01984a3e9c0,0xafa278b0b70d04f9b1de6bc27c12dbdb08fa2fbb9aed2cc0dc94a01984a3e9c0,Success,14592584
149,"Furucombo (COMBO)Furucombo is a tool built for end-users to optimize their DeFi strategy simply by drag and drop. It visualizes complex DeFi protocols into cubes. Users setup inputs/outputs and the order of the cubes (a “combo”), then Furucombo bundles all the cubes into one transaction and sends them out.",Token Furucombo,0x6ddb31002abc64e1479fc439692f7ea061e78165,,https://polygonscan.com/address/0x6ddb31002abc64e1479fc439692f7ea061e78165,0x63ec5767f54f6943750a70eb6117ea2d9ca77313 at txn 0x01c59c7512243b95b2a20deb2b140863b3f1dd0e033082fd605762de2d7df80f,0x01c59c7512243b95b2a20deb2b140863b3f1dd0e033082fd605762de2d7df80f,https://polygonscan.com/tx/0x01c59c7512243b95b2a20deb2b140863b3f1dd0e033082fd605762de2d7df80f,0x01c59c7512243b95b2a20deb2b140863b3f1dd0e033082fd605762de2d7df80f,Success,15573965
150,EthermonToken (EMON)Ethermon was the very first blockchain battle game on Ethereum. Ethermon NFT collectors can now take their Ethermon to explore in the world famous decentralized 3D world (Decentraland) and challenge other players on battle ladders on the classic website Ethermon.io. Now also on Matic Polygon.Polygon Peg,Token EthermonToken,0xd6a5ab46ead26f49b03bbb1f9eb1ad5c1767974a,,https://polygonscan.com/address/0xd6a5ab46ead26f49b03bbb1f9eb1ad5c1767974a,0x777777bb1a74a0efdc12f304adbc3d13940ba781 at txn 0xc20368ea05429de8c001522c2f1ff8d2de76f62a127a1d594b58f8d9d1162237,0xc20368ea05429de8c001522c2f1ff8d2de76f62a127a1d594b58f8d9d1162237,https://polygonscan.com/tx/0xc20368ea05429de8c001522c2f1ff8d2de76f62a127a1d594b58f8d9d1162237,0xc20368ea05429de8c001522c2f1ff8d2de76f62a127a1d594b58f8d9d1162237,Success,13267492
151,https://unimex.network/ (UMX)UniMex is a Uniswap based borrowing platform which facilitates the margin trading of native Uniswap assets.,Token https://unimex.network/,0x5df1a47e05b4caba0ed3df13662642f05314764d,,https://polygonscan.com/address/0x5df1a47e05b4caba0ed3df13662642f05314764d,0x63ec5767f54f6943750a70eb6117ea2d9ca77313 at txn 0x46d3fbda64dcb8fb3dd07916800e102b5f6e1cc0bf4645c3dc60b069bfd97147,0x46d3fbda64dcb8fb3dd07916800e102b5f6e1cc0bf4645c3dc60b069bfd97147,https://polygonscan.com/tx/0x46d3fbda64dcb8fb3dd07916800e102b5f6e1cc0bf4645c3dc60b069bfd97147,0x46d3fbda64dcb8fb3dd07916800e102b5f6e1cc0bf4645c3dc60b069bfd97147,Success,12393067
152,"DOVU (DOV)DOVU, partially owned by Jaguar Land Rover, is a tokenized data economy for DeFi carbon offsetting.",Token DOVU,0x0e0ffc562d72316b783e887bbaae1fd794adb530,,https://polygonscan.com/address/0x0e0ffc562d72316b783e887bbaae1fd794adb530,0x63ec5767f54f6943750a70eb6117ea2d9ca77313 at txn 0xb5737c47dedc105add3def55b228bcff960fe35e8b150d07e6ce70aa5745b1c6,0xb5737c47dedc105add3def55b228bcff960fe35e8b150d07e6ce70aa5745b1c6,https://polygonscan.com/tx/0xb5737c47dedc105add3def55b228bcff960fe35e8b150d07e6ce70aa5745b1c6,0xb5737c47dedc105add3def55b228bcff960fe35e8b150d07e6ce70aa5745b1c6,Success,12191429
153,PieDAO DOUGH v2 (DOUGH)DOUGH is the PieDAO governance token. Owning DOUGH makes you a member of PieDAO. Holders are capable of participating in the DAO’s governance votes and proposing votes of their own.,Token PieDAO DOUGH v2,0x990f860968714c2d16e91ec0cd9709a94264cf64,,https://polygonscan.com/address/0x990f860968714c2d16e91ec0cd9709a94264cf64,0x63ec5767f54f6943750a70eb6117ea2d9ca77313 at txn 0xe88bdfe3553c08c5895f41a1245b7f93fc368cb93aded72a81a41942287244ea,0xe88bdfe3553c08c5895f41a1245b7f93fc368cb93aded72a81a41942287244ea,https://polygonscan.com/tx/0xe88bdfe3553c08c5895f41a1245b7f93fc368cb93aded72a81a41942287244ea,0xe88bdfe3553c08c5895f41a1245b7f93fc368cb93aded72a81a41942287244ea,Success,14748365
154,NapoleonX (NPX)The crypto asset manager piloting trading bots.,Token NapoleonX,0x106035dedca635d75d6ff05f98f25916829edb77,,https://polygonscan.com/address/0x106035dedca635d75d6ff05f98f25916829edb77,0x63ec5767f54f6943750a70eb6117ea2d9ca77313 at txn 0x037016de0483ffb8d85d012a99e623f2223cb0350432467943719ef963ac7a5f,0x037016de0483ffb8d85d012a99e623f2223cb0350432467943719ef963ac7a5f,https://polygonscan.com/tx/0x037016de0483ffb8d85d012a99e623f2223cb0350432467943719ef963ac7a5f,0x037016de0483ffb8d85d012a99e623f2223cb0350432467943719ef963ac7a5f,Success,12032596
155,"renDOGE (renDOGE)Introducing RenVM, an open protocol providing access to inter-blockchain liquidity for all decentralized applications.",Token renDOGE,0xce829a89d4a55a63418bcc43f00145adef0edb8e,,https://polygonscan.com/address/0xce829a89d4a55a63418bcc43f00145adef0edb8e,0xfe45ab17919759cfa2ce35215ead5ca4d1fc73c7 at txn 0x27ad97d612e0d5d279bc94a8fd015e19ea54e865605725ed2672d2aef4d8f254,0x27ad97d612e0d5d279bc94a8fd015e19ea54e865605725ed2672d2aef4d8f254,https://polygonscan.com/tx/0x27ad97d612e0d5d279bc94a8fd015e19ea54e865605725ed2672d2aef4d8f254,0x27ad97d612e0d5d279bc94a8fd015e19ea54e865605725ed2672d2aef4d8f254,Success,14937797
156,WePower (WPR)Blockchain Green energy trading platform,Token WePower,0xcbab27b2d5b468eea509bd430100922341bc3f1a,,https://polygonscan.com/address/0xcbab27b2d5b468eea509bd430100922341bc3f1a,0x63ec5767f54f6943750a70eb6117ea2d9ca77313 at txn 0x7c05903924c25e10e63f1bbd93ca5012b0b9c5acf2d976b9431a714679f4c812,0x7c05903924c25e10e63f1bbd93ca5012b0b9c5acf2d976b9431a714679f4c812,https://polygonscan.com/tx/0x7c05903924c25e10e63f1bbd93ca5012b0b9c5acf2d976b9431a714679f4c812,0x7c05903924c25e10e63f1bbd93ca5012b0b9c5acf2d976b9431a714679f4c812,Success,11043551
157,YOP (YOP)Yield Optimization Platform aims to provide a DeFi service for everyone with an all-in-one Mobile yOptimization Application.,Token YOP,0x103308793661879166464cd0d0370ac3b8a2a1cb,,https://polygonscan.com/address/0x103308793661879166464cd0d0370ac3b8a2a1cb,0x63ec5767f54f6943750a70eb6117ea2d9ca77313 at txn 0xffbf9222788e024d7b73c652f92654c37a2d46f476190a9d514990d899a08434,0xffbf9222788e024d7b73c652f92654c37a2d46f476190a9d514990d899a08434,https://polygonscan.com/tx/0xffbf9222788e024d7b73c652f92654c37a2d46f476190a9d514990d899a08434,0xffbf9222788e024d7b73c652f92654c37a2d46f476190a9d514990d899a08434,Success,13291471
158,"ClinTex (CTI)Clinical Trials Intelligence is a distributed technology platform that incorporates predictive data analytics, machine learning (AI), and the innovative use of smart contracts to drive significant quality and operational improvements in clinical trials.",Token ClinTex,0x8ba941b64901e306667a287a370f145d98811096,,https://polygonscan.com/address/0x8ba941b64901e306667a287a370f145d98811096,0x63ec5767f54f6943750a70eb6117ea2d9ca77313 at txn 0x775cb6805db02668fdb2c35960d92ae1ae9bb1bb64911445566b97cff83acb20,0x775cb6805db02668fdb2c35960d92ae1ae9bb1bb64911445566b97cff83acb20,https://polygonscan.com/tx/0x775cb6805db02668fdb2c35960d92ae1ae9bb1bb64911445566b97cff83acb20,0x775cb6805db02668fdb2c35960d92ae1ae9bb1bb64911445566b97cff83acb20,Success,14067018
159,StakeWise (SWISE)StakeWise is a liquid Ethereum staking protocol that tokenizes users' deposits and staking rewards as sETH2 (deposit token) and rETH2 (reward token).,Token StakeWise,0xbbbe128568222623d21299f019a978c8587b33dc,,https://polygonscan.com/address/0xbbbe128568222623d21299f019a978c8587b33dc,0x63ec5767f54f6943750a70eb6117ea2d9ca77313 at txn 0xede9f07ea6c98b48139a25e9ca7aa265586292b00368f317ef29f14ed9a385be,0xede9f07ea6c98b48139a25e9ca7aa265586292b00368f317ef29f14ed9a385be,https://polygonscan.com/tx/0xede9f07ea6c98b48139a25e9ca7aa265586292b00368f317ef29f14ed9a385be,0xede9f07ea6c98b48139a25e9ca7aa265586292b00368f317ef29f14ed9a385be,Success,13822135
160,"Deri (DERI)Deri is a decentralized protocol for users to exchange risk exposures precisely and capital-efficiently. It is the DeFi way to trade derivatives: to hedge, to speculate, to arbitrage, all on chain.",Token Deri,0x3d1d2afd191b165d140e3e8329e634665ffb0e5e,,https://polygonscan.com/address/0x3d1d2afd191b165d140e3e8329e634665ffb0e5e,0x63ec5767f54f6943750a70eb6117ea2d9ca77313 at txn 0x84cf729a5fd64732765eeebbec9aa48952895e4605063481bb2ff2ffe75111b7,0x84cf729a5fd64732765eeebbec9aa48952895e4605063481bb2ff2ffe75111b7,https://polygonscan.com/tx/0x84cf729a5fd64732765eeebbec9aa48952895e4605063481bb2ff2ffe75111b7,0x84cf729a5fd64732765eeebbec9aa48952895e4605063481bb2ff2ffe75111b7,Success,15851097
161,EthermonToken (EMON)Ethermon was the very first blockchain battle game on Ethereum. Ethermon NFT collectors can now take their Ethermon to explore in the world famous decentralized 3D world (Decentraland) and challenge other players on battle ladders on the classic website Ethermon.io. Now also on Matic Polygon.Polygon Peg,Token EthermonToken,0xd6a5ab46ead26f49b03bbb1f9eb1ad5c1767974a,,https://polygonscan.com/address/0xd6a5ab46ead26f49b03bbb1f9eb1ad5c1767974a,0x777777bb1a74a0efdc12f304adbc3d13940ba781 at txn 0xc20368ea05429de8c001522c2f1ff8d2de76f62a127a1d594b58f8d9d1162237,0xc20368ea05429de8c001522c2f1ff8d2de76f62a127a1d594b58f8d9d1162237,https://polygonscan.com/tx/0xc20368ea05429de8c001522c2f1ff8d2de76f62a127a1d594b58f8d9d1162237,0xc20368ea05429de8c001522c2f1ff8d2de76f62a127a1d594b58f8d9d1162237,Success,13267492
162,"PolyDoge (PolyDoge)PolyDoge is a digital currency with one of the most vibrant communities on the powerful Polygon Network. It offers a wide variety of fun interaction to its holders in the form of NFTs, apps, airdrops and access to different DeFi platforms ready to use on Polygon.",Token PolyDoge,0x8a953cfe442c5e8855cc6c61b1293fa648bae472,,https://polygonscan.com/address/0x8a953cfe442c5e8855cc6c61b1293fa648bae472,0x4072359ff52a07a7e6ff2b22d68cce5710c9d394 at txn 0xc761a5a99fd2924fdc09d1f8b6aeca2cf8f76d3c4e9c8239f78375917f53b398,0xc761a5a99fd2924fdc09d1f8b6aeca2cf8f76d3c4e9c8239f78375917f53b398,https://polygonscan.com/tx/0xc761a5a99fd2924fdc09d1f8b6aeca2cf8f76d3c4e9c8239f78375917f53b398,0xc761a5a99fd2924fdc09d1f8b6aeca2cf8f76d3c4e9c8239f78375917f53b398,Success,13760222
163,0xBitcoin Token (0xBTC)Pure-mined neutral token.,Token 0xBitcoin Token,0x71b821aa52a49f32eed535fca6eb5aa130085978,,https://polygonscan.com/address/0x71b821aa52a49f32eed535fca6eb5aa130085978,0xdcfae11c70f1575fab9d6bd389a6188ae5524a56 at txn 0x96dcdee67797cd29e46021a87fe370c946477e31a2485687a0f27dd694591c1c,0x96dcdee67797cd29e46021a87fe370c946477e31a2485687a0f27dd694591c1c,https://polygonscan.com/tx/0x96dcdee67797cd29e46021a87fe370c946477e31a2485687a0f27dd694591c1c,0x96dcdee67797cd29e46021a87fe370c946477e31a2485687a0f27dd694591c1c,Success,3940226
164,"BAC (BAC)Basis Cash has two farmable tokens - Basis Cash, a stable coin that seeks to be valued at $1 and Basis Share, an ownership token which receives inflationary rewards from Basis Cash, deriving value from the increased adoption of Basis Cash.",Token BAC,0xcde5e3d90631cacb842fa86f62dd0fc08a3ce43d,,https://polygonscan.com/address/0xcde5e3d90631cacb842fa86f62dd0fc08a3ce43d,0x63ec5767f54f6943750a70eb6117ea2d9ca77313 at txn 0x3793c5374af5e274057edf41358b2c6549d2f65d530fd16603e4c11c4a9c250a,0x3793c5374af5e274057edf41358b2c6549d2f65d530fd16603e4c11c4a9c250a,https://polygonscan.com/tx/0x3793c5374af5e274057edf41358b2c6549d2f65d530fd16603e4c11c4a9c250a,0x3793c5374af5e274057edf41358b2c6549d2f65d530fd16603e4c11c4a9c250a,Success,13169139
165,Impermax (IMX)Impermax is a DeFi ecosystem that enables liquidity providers to leverage their LP tokens.,Token Impermax,0x60bb3d364b765c497c8ce50ae0ae3f0882c5bd05,,https://polygonscan.com/address/0x60bb3d364b765c497c8ce50ae0ae3f0882c5bd05,0x63ec5767f54f6943750a70eb6117ea2d9ca77313 at txn 0xc45598e8d121c8eb415977b894ba3ffeb1042a32b21d10128cab3996e8828fb3,0xc45598e8d121c8eb415977b894ba3ffeb1042a32b21d10128cab3996e8828fb3,https://polygonscan.com/tx/0xc45598e8d121c8eb415977b894ba3ffeb1042a32b21d10128cab3996e8828fb3,0xc45598e8d121c8eb415977b894ba3ffeb1042a32b21d10128cab3996e8828fb3,Success,15982581
166,PAR Stablecoin (PAR)Mimo is a company building DeFi tools in the hope to make blockchain more usable to everyone. They have a lending platform allowing people to borrow PAR and their stable token is algorithmically pegged to the Euro.,Token PAR Stablecoin,0x7b367a058f370c0057762280547d0b974cf3ac10,,https://polygonscan.com/address/0x7b367a058f370c0057762280547d0b974cf3ac10,0x63ec5767f54f6943750a70eb6117ea2d9ca77313 at txn 0xa2c88df0e9cd9f2ddeb0aed0620633f359c3c6c89948d03ca9ce25e3bc582004,0xa2c88df0e9cd9f2ddeb0aed0620633f359c3c6c89948d03ca9ce25e3bc582004,https://polygonscan.com/tx/0xa2c88df0e9cd9f2ddeb0aed0620633f359c3c6c89948d03ca9ce25e3bc582004,0xa2c88df0e9cd9f2ddeb0aed0620633f359c3c6c89948d03ca9ce25e3bc582004,Success,16313433
167,"Aluna (ALN)Aluna.Social is a gamified social trading terminal able to manage multiple exchange accounts, featuring a transparent social environment to learn from experts and even mirror trades. Aluna's vision is to gamify finance and create the ultimate social trading experience for a Web 3.0 world.",Token Aluna,0xa8fcee762642f156b5d757b6fabc36e06b6d4a1a,,https://polygonscan.com/address/0xa8fcee762642f156b5d757b6fabc36e06b6d4a1a,0x63ec5767f54f6943750a70eb6117ea2d9ca77313 at txn 0x0207f9b0b81660eca921fd34bcb556804dc7e141aa72ad9f250a76685b506bee,0x0207f9b0b81660eca921fd34bcb556804dc7e141aa72ad9f250a76685b506bee,https://polygonscan.com/tx/0x0207f9b0b81660eca921fd34bcb556804dc7e141aa72ad9f250a76685b506bee,0x0207f9b0b81660eca921fd34bcb556804dc7e141aa72ad9f250a76685b506bee,Success,15851176
168,HASHGARD (GARD)The protocol of distributed and trusted asset management.,Token HASHGARD,0xf89250e83fa2f33058385c98c7c44e723b040359,,https://polygonscan.com/address/0xf89250e83fa2f33058385c98c7c44e723b040359,0x63ec5767f54f6943750a70eb6117ea2d9ca77313 at txn 0x674cfbb0b56c7280188c06308ca911d0b9e457d0149b9a24f46888a4bc7ae682,0x674cfbb0b56c7280188c06308ca911d0b9e457d0149b9a24f46888a4bc7ae682,https://polygonscan.com/tx/0x674cfbb0b56c7280188c06308ca911d0b9e457d0149b9a24f46888a4bc7ae682,0x674cfbb0b56c7280188c06308ca911d0b9e457d0149b9a24f46888a4bc7ae682,Success,13495803
169,Sapien Network (SPN)Sapien aims to be the web3 social network of the future.,Token Sapien Network,0xeab9cfb094db203e6035c2e7268a86debed5bd14,,https://polygonscan.com/address/0xeab9cfb094db203e6035c2e7268a86debed5bd14,0x9eb39b5386e239c64a7c1684ccc6a020483bc07b at txn 0x44cc3f15e485c573235fb22408ba868b1a412ffce80cfd323d904c133e8ab1f9,0x44cc3f15e485c573235fb22408ba868b1a412ffce80cfd323d904c133e8ab1f9,https://polygonscan.com/tx/0x44cc3f15e485c573235fb22408ba868b1a412ffce80cfd323d904c133e8ab1f9,0x44cc3f15e485c573235fb22408ba868b1a412ffce80cfd323d904c133e8ab1f9,Success,4061092
170,Endor Protocol Token (EDR)Inventing the “Google” for predictive analytics,Token Endor Protocol Token,0x1ac417f1dd23504aac2076d854581f03196403fd,,https://polygonscan.com/address/0x1ac417f1dd23504aac2076d854581f03196403fd,0x63ec5767f54f6943750a70eb6117ea2d9ca77313 at txn 0x2e926eb569e828487e4d3425f342a1ac9fdd9345371568acf99f8d3aba53b3c0,0x2e926eb569e828487e4d3425f342a1ac9fdd9345371568acf99f8d3aba53b3c0,https://polygonscan.com/tx/0x2e926eb569e828487e4d3425f342a1ac9fdd9345371568acf99f8d3aba53b3c0,0x2e926eb569e828487e4d3425f342a1ac9fdd9345371568acf99f8d3aba53b3c0,Success,15428050
171,Stacker Ventures Token (PoS) (STACK)Stacker Ventures is a community-run protocol for initiating and managing pooled capital on the blockchain.,Token Stacker Ventures Token (PoS),0xccbe9b810d6574701d324fd6dbe0a1b68f9d5bf7,,https://polygonscan.com/address/0xccbe9b810d6574701d324fd6dbe0a1b68f9d5bf7,0x63ec5767f54f6943750a70eb6117ea2d9ca77313 at txn 0x10d57d57e0e484b6d9194ede59d294d94495ec56a8c5579b73c9598c89d5b766,0x10d57d57e0e484b6d9194ede59d294d94495ec56a8c5579b73c9598c89d5b766,https://polygonscan.com/tx/0x10d57d57e0e484b6d9194ede59d294d94495ec56a8c5579b73c9598c89d5b766,0x10d57d57e0e484b6d9194ede59d294d94495ec56a8c5579b73c9598c89d5b766,Success,13907181
172,"Tapmydata (TAP)The Tapmydata solution is a framework of tools, ledger and decentralised protocol for people to reclaim their digital identity, crystallise unique, verified elements of consent in an NFT and provide a new, transparent channel for legitimate counterparties to blend data and exchange value.",Token Tapmydata,0x10635bf5c17f5e4c0ed9012aef7c12f96a57a4dd,,https://polygonscan.com/address/0x10635bf5c17f5e4c0ed9012aef7c12f96a57a4dd,0x63ec5767f54f6943750a70eb6117ea2d9ca77313 at txn 0x901b37966e2b90edd4c0a5685f80feb2dad7698a0efccf160d31ac673d75c9a7,0x901b37966e2b90edd4c0a5685f80feb2dad7698a0efccf160d31ac673d75c9a7,https://polygonscan.com/tx/0x901b37966e2b90edd4c0a5685f80feb2dad7698a0efccf160d31ac673d75c9a7,0x901b37966e2b90edd4c0a5685f80feb2dad7698a0efccf160d31ac673d75c9a7,Success,11745979
173,"Cryption Network Token (CNT)Swap, Farm, Invest and Predict with Cryption's unique and user friendly DeFi 2.0 products. Bringing Mass Adoption to DeFi.",Token Cryption Network Token,0xd1e6354fb05bf72a8909266203dab80947dceccf,,https://polygonscan.com/address/0xd1e6354fb05bf72a8909266203dab80947dceccf,0x4274a49fbeb724d75b8ba7bfc55fc8495a15ad1e at txn 0xb25fb7251b01ad5dc4c374258c7fa8f1cd8597bc2aca8a11d93824304b65bc79,0xb25fb7251b01ad5dc4c374258c7fa8f1cd8597bc2aca8a11d93824304b65bc79,https://polygonscan.com/tx/0xb25fb7251b01ad5dc4c374258c7fa8f1cd8597bc2aca8a11d93824304b65bc79,0xb25fb7251b01ad5dc4c374258c7fa8f1cd8597bc2aca8a11d93824304b65bc79,Success,15362481
174,"Internxt (INXT)Launched in 2017, Internxt is working on building a private Internet. Its first service, Internxt Drive, is a decentralized cloud storage service available for individuals and businesses.",Token Internxt,0xe64106154816a252da7728e35a0060f15d66cb34,,https://polygonscan.com/address/0xe64106154816a252da7728e35a0060f15d66cb34,0x63ec5767f54f6943750a70eb6117ea2d9ca77313 at txn 0x7fe24c2a1f426e78cd89db2425195d68b47747acf50661d5731e5eddb716a673,0x7fe24c2a1f426e78cd89db2425195d68b47747acf50661d5731e5eddb716a673,https://polygonscan.com/tx/0x7fe24c2a1f426e78cd89db2425195d68b47747acf50661d5731e5eddb716a673,0x7fe24c2a1f426e78cd89db2425195d68b47747acf50661d5731e5eddb716a673,Success,13292175
175,Wrapped Filecoin (PoS) (WFIL)Wrapped Filecoin is an Ethereum based representation of Filecoin.,Token Wrapped Filecoin (PoS),0xede1b77c0ccc45bfa949636757cd2ca7ef30137f,,https://polygonscan.com/address/0xede1b77c0ccc45bfa949636757cd2ca7ef30137f,0x63ec5767f54f6943750a70eb6117ea2d9ca77313 at txn 0x52df067c01c2c88622e4a7600aa18b3996787bed44206df885379ca9a14e6530,0x52df067c01c2c88622e4a7600aa18b3996787bed44206df885379ca9a14e6530,https://polygonscan.com/tx/0x52df067c01c2c88622e4a7600aa18b3996787bed44206df885379ca9a14e6530,0x52df067c01c2c88622e4a7600aa18b3996787bed44206df885379ca9a14e6530,Success,14630418
176,INVERSE (XIV)Project Inverse allows users to earn gains from the downward moves of the coins or index being followed in the tracking vaults in the form of additional XIV tokens.,Token INVERSE,0xde799636af0d8d65a17aaa83b66cbbe9b185eb01,,https://polygonscan.com/address/0xde799636af0d8d65a17aaa83b66cbbe9b185eb01,0x63ec5767f54f6943750a70eb6117ea2d9ca77313 at txn 0x62f6b3393685f639ab5be5bb90823f850d480255ef46d725787c7ee721389163,0x62f6b3393685f639ab5be5bb90823f850d480255ef46d725787c7ee721389163,https://polygonscan.com/tx/0x62f6b3393685f639ab5be5bb90823f850d480255ef46d725787c7ee721389163,0x62f6b3393685f639ab5be5bb90823f850d480255ef46d725787c7ee721389163,Success,13905945
177,Ethereum Blue (BLUE)BLUE is anERC20 token built from the ground-up to facilitate payments and transfers without sacrificing your security.,Token Ethereum Blue,0xe7f960685aba7327ada3b161ea252703c87be0bf,,https://polygonscan.com/address/0xe7f960685aba7327ada3b161ea252703c87be0bf,0x63ec5767f54f6943750a70eb6117ea2d9ca77313 at txn 0xd2195c9056c50434d16cc949adc7952b824fa94c18f171bc43a7def0ded5416d,0xd2195c9056c50434d16cc949adc7952b824fa94c18f171bc43a7def0ded5416d,https://polygonscan.com/tx/0xd2195c9056c50434d16cc949adc7952b824fa94c18f171bc43a7def0ded5416d,0xd2195c9056c50434d16cc949adc7952b824fa94c18f171bc43a7def0ded5416d,Success,11460855
178,Grumpy Cat (GRUMPY)Grumpy Finance is a heart-felt community-driven project aiming to save animals all around the world through innovative cryptocurrency donation solutions.,Token Grumpy Cat,0x733726968ae55dc58c26dbdc193fea256a704ba4,,https://polygonscan.com/address/0x733726968ae55dc58c26dbdc193fea256a704ba4,0x63ec5767f54f6943750a70eb6117ea2d9ca77313 at txn 0x27b13f170e37e0fe844ac43d825ee83b31de7914eb0b8fcbedb6de09c9702194,0x27b13f170e37e0fe844ac43d825ee83b31de7914eb0b8fcbedb6de09c9702194,https://polygonscan.com/tx/0x27b13f170e37e0fe844ac43d825ee83b31de7914eb0b8fcbedb6de09c9702194,0x27b13f170e37e0fe844ac43d825ee83b31de7914eb0b8fcbedb6de09c9702194,Success,13454827
179,UNIFUND (iFUND)A Mutual Fund Trading Platform for the open creation of trustless social trading groups utilizing Uniswap Protocol Tokens.,Token UNIFUND,0x4ba47b10ea8f544f8969ba61df3e5be67692a122,,https://polygonscan.com/address/0x4ba47b10ea8f544f8969ba61df3e5be67692a122,0x63ec5767f54f6943750a70eb6117ea2d9ca77313 at txn 0x924aff79906783b7aacd0b54c93e236723cb2837ab93e738818e0a9fed391ebc,0x924aff79906783b7aacd0b54c93e236723cb2837ab93e738818e0a9fed391ebc,https://polygonscan.com/tx/0x924aff79906783b7aacd0b54c93e236723cb2837ab93e738818e0a9fed391ebc,0x924aff79906783b7aacd0b54c93e236723cb2837ab93e738818e0a9fed391ebc,Success,14188966
180,Pepedex (PPDEX)PPDEX is the token that PPBLZ holders are gaining by staking their Pepeballs. It's used to mint new NFTs on Pepemon art platform.,Token Pepedex,0x127984b5e6d5c59f81dacc9f1c8b3bdc8494572e,,https://polygonscan.com/address/0x127984b5e6d5c59f81dacc9f1c8b3bdc8494572e,0x63ec5767f54f6943750a70eb6117ea2d9ca77313 at txn 0x8968059c94dcc00467e1854b019e5b722c46496f7f74c239fc8b157f5978cb7c,0x8968059c94dcc00467e1854b019e5b722c46496f7f74c239fc8b157f5978cb7c,https://polygonscan.com/tx/0x8968059c94dcc00467e1854b019e5b722c46496f7f74c239fc8b157f5978cb7c,0x8968059c94dcc00467e1854b019e5b722c46496f7f74c239fc8b157f5978cb7c,Success,8573971
181,"Bounty0x (BNTY)A decentralized bounty hunting platform enabling anyone to manage bounty programs, and bounty hunters to receive payment for completing bounty tasks.",Token Bounty0x,0x0f40d69ff494a9e74b1f20a89eff299b2a05918f,,https://polygonscan.com/address/0x0f40d69ff494a9e74b1f20a89eff299b2a05918f,0x63ec5767f54f6943750a70eb6117ea2d9ca77313 at txn 0x1f3cc23f188721ed3c4e1a3a39535286fc24f6bdc1cc9da8da4f0cf5e72d7223,0x1f3cc23f188721ed3c4e1a3a39535286fc24f6bdc1cc9da8da4f0cf5e72d7223,https://polygonscan.com/tx/0x1f3cc23f188721ed3c4e1a3a39535286fc24f6bdc1cc9da8da4f0cf5e72d7223,0x1f3cc23f188721ed3c4e1a3a39535286fc24f6bdc1cc9da8da4f0cf5e72d7223,Success,11263796
-,Aave Matic Market WBTC (amWBTC),Token Aave Matic Market WBTC,0x5c2ed810328349100a66b82b78a1791b101c9d61,,https://polygonscan.com/address/0x5c2ed810328349100a66b82b78a1791b101c9d61,0x26db2b833021583566323e3b8985999981b9f1f3 at txn 0x5a4c7da40d3d859e4bd9f3b09c57f428703763a341a2bdcd66c6cc76f5a8b500,0x5a4c7da40d3d859e4bd9f3b09c57f428703763a341a2bdcd66c6cc76f5a8b500,https://polygonscan.com/tx/0x5a4c7da40d3d859e4bd9f3b09c57f428703763a341a2bdcd66c6cc76f5a8b500,0x5a4c7da40d3d859e4bd9f3b09c57f428703763a341a2bdcd66c6cc76f5a8b500,Success,12687348
-,Aave Matic Market WETH (amWETH),Token Aave Matic Market WETH,0x28424507fefb6f7f8e9d3860f56504e4e5f5f390,,https://polygonscan.com/address/0x28424507fefb6f7f8e9d3860f56504e4e5f5f390,0x26db2b833021583566323e3b8985999981b9f1f3 at txn 0x1509cfb06a8c54aa6012f62ee1c33b428d8b1361269e1119b6626eccb9e4dc8d,0x1509cfb06a8c54aa6012f62ee1c33b428d8b1361269e1119b6626eccb9e4dc8d,https://polygonscan.com/tx/0x1509cfb06a8c54aa6012f62ee1c33b428d8b1361269e1119b6626eccb9e4dc8d,0x1509cfb06a8c54aa6012f62ee1c33b428d8b1361269e1119b6626eccb9e4dc8d,Success,12687350
-,Wrapped Ether (WETH)wETH is "wrapped ETH"Cross-Chain,Token Wrapped Ether,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,,https://polygonscan.com/address/0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xdcfae11c70f1575fab9d6bd389a6188ae5524a56 at txn 0x67e0374acc7b605f5a1490aefd23da225fe9bd5513d905989eee271931de946f,0x67e0374acc7b605f5a1490aefd23da225fe9bd5513d905989eee271931de946f,https://polygonscan.com/tx/0x67e0374acc7b605f5a1490aefd23da225fe9bd5513d905989eee271931de946f,0x67e0374acc7b605f5a1490aefd23da225fe9bd5513d905989eee271931de946f,Success,3678215
