Token,Token链接,Contract,字段2_link,name,txn,txn_link,Status,startBlock
GFORCE v2 (GFCE)Gforce is a token in the Jetfuel.Finance Ecosystem that aims to revolutionize the passive yield and staking token landscape built on Binance Smart Chain.,https://bscscan.com/token/0x5f136383e230f972739fae2e81e7e774afe64c66,0x5f136383e230f972739fae2e81e7e774afe64c66,https://bscscan.com/address/0x5f136383e230f972739fae2e81e7e774afe64c66,Jet Fuel: GFCE Token,0x63bbdbbc9652e49eb826964d4dfd70f011e0a917831106983483720376a75b4e,https://bscscan.com/tx/0x63bbdbbc9652e49eb826964d4dfd70f011e0a917831106983483720376a75b4e,Success,7466330
https://degen.trade/ (DGN)Degen is a decentralized protocol for margin trading with liquidity providers. Features will vary between the two versions along with their respective fee structures.,https://bscscan.com/token/0x72f28c09be1342447fa01ebc76ef508473d08c5c,0x72f28c09be1342447fa01ebc76ef508473d08c5c,https://bscscan.com/address/0x72f28c09be1342447fa01ebc76ef508473d08c5c,Unimex: DGN Token,0x2edfaa22f5db2a5b526e7084f2f30a456de2333789f34e102d9700b5f6e26bdc,https://bscscan.com/tx/0x2edfaa22f5db2a5b526e7084f2f30a456de2333789f34e102d9700b5f6e26bdc,Success,5188123
"GamyFi (GFX)GamyFi is an E-Sports and gaming ecosystem containing a fantasy sports app, prediction market, lottery, PVP games, and NFT marketplace. GFX token plays a major role in the platform and is used for payments for the pools and to incentivize skillful players.",https://bscscan.com/token/0xe4fa3c576c31696322e8d7165c5965d5a1f6a1a5,0xe4fa3c576c31696322e8d7165c5965d5a1f6a1a5,https://bscscan.com/address/0xe4fa3c576c31696322e8d7165c5965d5a1f6a1a5,GamyFi: GFX Token,0x5ff528278e9ae5d757b7d84c3baa42b2ffd58586b32062f4caca89a4a030fd8d,https://bscscan.com/tx/0x5ff528278e9ae5d757b7d84c3baa42b2ffd58586b32062f4caca89a4a030fd8d,Success,5923703
"Seven Up Token (7UP)7up.finance is Filecoin's lending and investment platform. Holders of FIL tokens can earn passive income by supplying FIL tokens to the platform for lending, while those in need can borrow FIL by collateralizing the corresponding amount of stablecoins on the platform.",https://bscscan.com/token/0x29f350b3822f51dc29619c583adbc9628646e315,0x29f350b3822f51dc29619c583adbc9628646e315,https://bscscan.com/address/0x29f350b3822f51dc29619c583adbc9628646e315,7UP Finance: 7UP Token,0xaaaf9201c27e4dcb90cf561fe40523bca93cf103fc412bb272f43e6c3f371c65,https://bscscan.com/tx/0xaaaf9201c27e4dcb90cf561fe40523bca93cf103fc412bb272f43e6c3f371c65,Success,1656786
"Orica (ORI)A marketplace, creating NFT for artists.",https://bscscan.com/token/0x3045d1a840364c3657b8df6c6f86a4359c23472b,0x3045d1a840364c3657b8df6c6f86a4359c23472b,https://bscscan.com/address/0x3045d1a840364c3657b8df6c6f86a4359c23472b,Orica: ORI Token,0x7cc14a1f7ff0b5e710d741c2a19d60e26795596afa54665e8bc27ca766387157,https://bscscan.com/tx/0x7cc14a1f7ff0b5e710d741c2a19d60e26795596afa54665e8bc27ca766387157,Success,9598630
Venus FIL (vFIL)Venus is an algorithmic money market and synthetic stablecoin decentralized finance protocol.,https://bscscan.com/token/0xf91d58b5ae142dacc749f58a49fcbac340cb0343,0xf91d58b5ae142dacc749f58a49fcbac340cb0343,https://bscscan.com/address/0xf91d58b5ae142dacc749f58a49fcbac340cb0343,Venus: vFIL Token,0x690f363c408c095a0fbae2deca999e18fb7baf5b3f359feb58ba9f8237b21732,https://bscscan.com/tx/0x690f363c408c095a0fbae2deca999e18fb7baf5b3f359feb58ba9f8237b21732,Success,3745901
"HappinessToken (HPS)HPS is a booster token for BillionHappiness project and develop NFT marketplace for create, buy or collect digital items.",https://bscscan.com/token/0xeda21b525ac789eab1a08ef2404dd8505ffb973d,0xeda21b525ac789eab1a08ef2404dd8505ffb973d,https://bscscan.com/address/0xeda21b525ac789eab1a08ef2404dd8505ffb973d,Happiness: HPS Token,0x1dd2f3f637df97c95e696ca14129cf519b479416d883df008153fcee3fec1313,https://bscscan.com/tx/0x1dd2f3f637df97c95e696ca14129cf519b479416d883df008153fcee3fec1313,Success,1792148
Pasta Token (PASTA)Pasta finance is a fork of goose finance and offer yield farming protocol.,https://bscscan.com/token/0xab9d0fae6eb062f2698c2d429a1be9185a5d4f6e,0xab9d0fae6eb062f2698c2d429a1be9185a5d4f6e,https://bscscan.com/address/0xab9d0fae6eb062f2698c2d429a1be9185a5d4f6e,Pasta Finance: PASTA Token,0x631f72749458aff0c4e58dcd662f3dae2eff4d5109d14212a71455ca64b03f89,https://bscscan.com/tx/0x631f72749458aff0c4e58dcd662f3dae2eff4d5109d14212a71455ca64b03f89,Success,5141022
Venus XVS (vXVS)Venus is an algorithmic money market and synthetic stablecoin decentralized finance protocol.,https://bscscan.com/token/0x151b1e2635a717bcdc836ecd6fbb62b674fe3e1d,0x151b1e2635a717bcdc836ecd6fbb62b674fe3e1d,https://bscscan.com/address/0x151b1e2635a717bcdc836ecd6fbb62b674fe3e1d,Venus: vXVS Token,0x47d948e33d76f4b2e3d6b307c013eb38be162c7940d8b6417c624479c45f10ad,https://bscscan.com/tx/0x47d948e33d76f4b2e3d6b307c013eb38be162c7940d8b6417c624479c45f10ad,Success,2472959
Spore Token (SPORE)Spore Engineering is a software factory focused on closing the gap between traditional fintech and industry 4.0.,https://bscscan.com/token/0x77f6a5f1b7a2b6d6c322af8581317d6bb0a52689,0x77f6a5f1b7a2b6d6c322af8581317d6bb0a52689,https://bscscan.com/address/0x77f6a5f1b7a2b6d6c322af8581317d6bb0a52689,Spore Engineering: SPORE Token,0xd4f6797bc006393fed36d354cf201eed2910d7c578f63883e544a53a532fbe61,https://bscscan.com/tx/0xd4f6797bc006393fed36d354cf201eed2910d7c578f63883e544a53a532fbe61,Success,4318070
Bogged Finance (BOG)BOGGED is a utility token with arbitrage feature which allows the user find and execute arbitrage opportunities between AMMs on BSC.,https://bscscan.com/token/0xb09fe1613fe03e7361319d2a43edc17422f36b09,0xb09fe1613fe03e7361319d2a43edc17422f36b09,https://bscscan.com/address/0xb09fe1613fe03e7361319d2a43edc17422f36b09,Bogged Finance: BOG Token,0x719f7e022697d97eb1a3d139e69003e4a66e6a2d98a55c964c31f9932d455062,https://bscscan.com/tx/0x719f7e022697d97eb1a3d139e69003e4a66e6a2d98a55c964c31f9932d455062,Success,7891052
"EVAI.IO (EVAI)Evai is a decentralized autonomous organization (DAO) presenting a decentralized rating platform for crypto, DeFi, and NFT-based assets that can be used by anyone to evaluate these new asset classes.",https://bscscan.com/token/0x233302a38fdbdd2b3f6ee19a66d7e47c4a64fe46,0x233302a38fdbdd2b3f6ee19a66d7e47c4a64fe46,https://bscscan.com/address/0x233302a38fdbdd2b3f6ee19a66d7e47c4a64fe46,Evai: EVAI Token,0x39f7e58921047889a9890673b71acfc449fca255a41d09b7bcda5e94071c0ff7,https://bscscan.com/tx/0x39f7e58921047889a9890673b71acfc449fca255a41d09b7bcda5e94071c0ff7,Success,8060632
BUX Token (BUX)The BUX Platform Token offers BUX as an utility token that can be used on the BUX Crypto platform to access premium features and promotions.,https://bscscan.com/token/0x211ffbe424b90e25a15531ca322adf1559779e45,0x211ffbe424b90e25a15531ca322adf1559779e45,https://bscscan.com/address/0x211ffbe424b90e25a15531ca322adf1559779e45,Bux Crypto: BUX Token,0x4f1cff2f5c2a83455225bc2f8002004962153b6cbbbbb36b5e51430457db0587,https://bscscan.com/tx/0x4f1cff2f5c2a83455225bc2f8002004962153b6cbbbbb36b5e51430457db0587,Success,2694128
Keep3r BSC Network (KP3RB)KP3RB token is a Keep3r fork project on Binance Smart Chain.,https://bscscan.com/token/0x5ea29eee799aa7cc379fde5cf370bc24f2ea7c81,0x5ea29eee799aa7cc379fde5cf370bc24f2ea7c81,https://bscscan.com/address/0x5ea29eee799aa7cc379fde5cf370bc24f2ea7c81,Keep3rb Network: KP3RB Token,0xbf48ece0a97428afa9eb1a160840a98bd35c494897b109cd274ebf0aa5e8a36d,https://bscscan.com/tx/0xbf48ece0a97428afa9eb1a160840a98bd35c494897b109cd274ebf0aa5e8a36d,Success,2842892
"TOZEX (TOZ)Tozex is a financing platform that combines a token issuance module “Tokenpad” allowing users to launch token-based crowdfunding campaigns (ICO, STO, and BRO) with an embedded crypto asset marketplace.",https://bscscan.com/token/0xcf0bea8b08fd28e339eff49f717a828f79f7f5ec,0xcf0bea8b08fd28e339eff49f717a828f79f7f5ec,https://bscscan.com/address/0xcf0bea8b08fd28e339eff49f717a828f79f7f5ec,TOZEX: TOZ Token,0xae6524763ed2c57efe7a3e170e6c0423224cfaeaf8db870e8e5fe588d29fdd5d,https://bscscan.com/tx/0xae6524763ed2c57efe7a3e170e6c0423224cfaeaf8db870e8e5fe588d29fdd5d,Success,6384065
PizzaSwap (PIZZA)Pizza finance is a yield farming project partnered with cheeseswap and keep3rb.network.,https://bscscan.com/token/0x2cc26dd730f548dc4ac291ae7d84a0c96980d2cb,0x2cc26dd730f548dc4ac291ae7d84a0c96980d2cb,https://bscscan.com/address/0x2cc26dd730f548dc4ac291ae7d84a0c96980d2cb,Pizza Finance: PIZZA Token,0x108b0df8b75b891824aee6264d8f327efca1279944f43c75449b08ce97b252d8,https://bscscan.com/tx/0x108b0df8b75b891824aee6264d8f327efca1279944f43c75449b08ce97b252d8,Success,4360359
Kiwi Token (KIWI)KiwiSwap is a decentralized financial project builts on BSC which features yield farming and staking.,https://bscscan.com/token/0xcfdf8a80fecaeecc144fa74c0df8691bfd0e26e3,0xcfdf8a80fecaeecc144fa74c0df8691bfd0e26e3,https://bscscan.com/address/0xcfdf8a80fecaeecc144fa74c0df8691bfd0e26e3,KiwiSwap: KIWI Token,0x4bd6a9a55a343ccaf67f68def243999d4d1c4d5a296034343d3968911f2de0ca,https://bscscan.com/tx/0x4bd6a9a55a343ccaf67f68def243999d4d1c4d5a296034343d3968911f2de0ca,Success,4868048
Hot Cross Token (HOTCROSS)Hot Cross is a multi-chain tool suite. It aims to be a toolbox for EVM networks and expand to non-EVM chains in future.,https://bscscan.com/token/0x4fa7163e153419e0e1064e418dd7a99314ed27b6,0x4fa7163e153419e0e1064e418dd7a99314ed27b6,https://bscscan.com/address/0x4fa7163e153419e0e1064e418dd7a99314ed27b6,Hot Cross: HOTCROSS Token,0x8a6a5ef648189dcac81b350b5121775f7ff48b0130d579edde4b10401092dd3a,https://bscscan.com/tx/0x8a6a5ef648189dcac81b350b5121775f7ff48b0130d579edde4b10401092dd3a,Success,7397766
Weather (Weather)Weather finance is a yield farming protocol on BSC.,https://bscscan.com/token/0xbe3e4cfd929156f612df36042d79201ecf5344d7,0xbe3e4cfd929156f612df36042d79201ecf5344d7,https://bscscan.com/address/0xbe3e4cfd929156f612df36042d79201ecf5344d7,Weather Finance: WEATHER Token,0x6b24ec0d4ed200bb95caa3dcff39ffc90fde59e82dd9521c0875dfc9dd0f9164,https://bscscan.com/tx/0x6b24ec0d4ed200bb95caa3dcff39ffc90fde59e82dd9521c0875dfc9dd0f9164,Success,5134857
CanYaCoin (CAN)The decentralized service place for the world.Cross-Chain,https://bscscan.com/token/0x007ea5c0ea75a8df45d288a4debdd5bb633f9e56,0x007ea5c0ea75a8df45d288a4debdd5bb633f9e56,https://bscscan.com/address/0x007ea5c0ea75a8df45d288a4debdd5bb633f9e56,CanYa: CAN Token,0x1b18809ac7e0ebad22cf4fcb01c1d70bb49ba40ea132aef077aa8b2f3b4a985f,https://bscscan.com/tx/0x1b18809ac7e0ebad22cf4fcb01c1d70bb49ba40ea132aef077aa8b2f3b4a985f,Success,288224
Bat True Dollar (BTD)Bat True Dollar (BTD) is an algorithmic stablecoin on Binance Smart Chain.,https://bscscan.com/token/0xd1102332a213e21faf78b69c03572031f3552c33,0xd1102332a213e21faf78b69c03572031f3552c33,https://bscscan.com/address/0xd1102332a213e21faf78b69c03572031f3552c33,BatDollar: BTD Token,0x59595a3a5c5f193f0f5da405f50d434d71a3b7563ec575730601506b4114d285,https://bscscan.com/tx/0x59595a3a5c5f193f0f5da405f50d434d71a3b7563ec575730601506b4114d285,Success,3717907
"Linear Token (LINA)Linear Finance is a cross-chain compatible, decentralized synthetic asset protocol to cost-effectively and quickly create, trade, and manage synthetic assets (Liquids).",https://bscscan.com/token/0x762539b45a1dcce3d36d080f74d1aed37844b878,0x762539b45a1dcce3d36d080f74d1aed37844b878,https://bscscan.com/address/0x762539b45a1dcce3d36d080f74d1aed37844b878,Linear Finance: LINA Token,0x47c4c1425684d33a72c2a51e48bca50208a1b00fa27260630e62f03b8eb777bd,https://bscscan.com/tx/0x47c4c1425684d33a72c2a51e48bca50208a1b00fa27260630e62f03b8eb777bd,Success,4004322
Jointer (JNTR)JNTR is a liquidity bridge that serves as a transfer of value between traditional commercial real estate equity and blockchain based digital currencies.,https://bscscan.com/token/0x5f2caa99fc378248ac02cbbaac27e3fa155ed2c4,0x5f2caa99fc378248ac02cbbaac27e3fa155ed2c4,https://bscscan.com/address/0x5f2caa99fc378248ac02cbbaac27e3fa155ed2c4,Jointer: JNTR Token,0x56bfaed8d0d8b219d5e49b0475b104e7d2f4db276a95b98df6fefe64601863eb,https://bscscan.com/tx/0x56bfaed8d0d8b219d5e49b0475b104e7d2f4db276a95b98df6fefe64601863eb,Success,1428314
cheesemaker.farm (CHS)CheeseSwap is a DeFi swap/exchange platform.,https://bscscan.com/token/0xadd8a06fd58761a5047426e160b2b88ad3b9d464,0xadd8a06fd58761a5047426e160b2b88ad3b9d464,https://bscscan.com/address/0xadd8a06fd58761a5047426e160b2b88ad3b9d464,CheeseSwap: CHS Token,0xaaaa23a4a7e469d5f5183a3b7f10559f2043213827b5f6a7412d1d16f1f36de0,https://bscscan.com/tx/0xaaaa23a4a7e469d5f5183a3b7f10559f2043213827b5f6a7412d1d16f1f36de0,Success,1373070
QANX Token (QANX)Quantum-resistant hybrid blockchain platform. Build your software applications like DApps or DeFi and run business processes on blockchain in 5 minutes with QANplatform.,https://bscscan.com/token/0xaaa7a10a8ee237ea61e8ac46c50a8db8bcc1baaa,0xaaa7a10a8ee237ea61e8ac46c50a8db8bcc1baaa,https://bscscan.com/address/0xaaa7a10a8ee237ea61e8ac46c50a8db8bcc1baaa,QAN Platfrom: QANX Token,0x59fb7a9e48857bc74fd8c1ff37cd60b4007c371a10c13b4d7343b2b14f9ab953,https://bscscan.com/tx/0x59fb7a9e48857bc74fd8c1ff37cd60b4007c371a10c13b4d7343b2b14f9ab953,Success,7866852
"Genta (GENA)Genta (GENA) is a token with optional uses cases. It can be used for shares, stake, and converting liquid assets. Genta are backed by Tulsa Pro Project.",https://bscscan.com/token/0x7f4959528D4C9c7379b3437C7Eea40376fD96B8a,0x7f4959528D4C9c7379b3437C7Eea40376fD96B8a,https://bscscan.com/address/0x7f4959528D4C9c7379b3437C7Eea40376fD96B8a,Genta: GENA Token,0xbf5580b44a58635967fc0bf006bc7bab20b5dd172f936dc009ecb5f325fd3156,https://bscscan.com/tx/0xbf5580b44a58635967fc0bf006bc7bab20b5dd172f936dc009ecb5f325fd3156,Success,3232712
"DEFI 100 (D100)Defi100 is a aynthetic index token based on the principle of elastic supply. Powered by decentralized oracles to provide the most accurate feeds for the rebase, DEFI100 is a synthetic asset on Binance Smart Chain pegged to DEFI.",https://bscscan.com/token/0x9d8aac497a4b8fe697dd63101d793f0c6a6eebb6,0x9d8aac497a4b8fe697dd63101d793f0c6a6eebb6,https://bscscan.com/address/0x9d8aac497a4b8fe697dd63101d793f0c6a6eebb6,Defi100: D100 Token,0x9b0893b4280037270b88ba566078e40fa4cd6a9655e0af95f1d09010dd7aec2a,https://bscscan.com/tx/0x9b0893b4280037270b88ba566078e40fa4cd6a9655e0af95f1d09010dd7aec2a,Success,5038808
"Ramen Token (Ramen)RamenSwap Finance is a community driven yield farming, DeFi yield aggregator and DEX aggregator on Binance Smart Chain. Users can earn RAMEN by staking it on the pool and farming it by provide the liquidity to earn more delicious RAMEN.",https://bscscan.com/token/0x4f47a0d15c1e53f3d94c069c7d16977c29f9cb6b,0x4f47a0d15c1e53f3d94c069c7d16977c29f9cb6b,https://bscscan.com/address/0x4f47a0d15c1e53f3d94c069c7d16977c29f9cb6b,Ramenswap: Ramen Token,0x90cb52555b31196431ff7463c8c765b37a8a7f617d92a2390a263f2ff2f47bd6,https://bscscan.com/tx/0x90cb52555b31196431ff7463c8c765b37a8a7f617d92a2390a263f2ff2f47bd6,Success,4880040
Venus ADA (vADA)Venus is an algorithmic money market and synthetic stablecoin decentralized finance protocol.,https://bscscan.com/token/0x9a0af7fdb2065ce470d72664de73cae409da28ec,0x9a0af7fdb2065ce470d72664de73cae409da28ec,https://bscscan.com/address/0x9a0af7fdb2065ce470d72664de73cae409da28ec,Venus: vADA Token,0xb08e666b2e84224d6a54def7a49087b7d712ec360ff66a8f5a29ebbd284681e7,https://bscscan.com/tx/0xb08e666b2e84224d6a54def7a49087b7d712ec360ff66a8f5a29ebbd284681e7,Success,4976416
Phoswap (PHO)Phoswap (PHO) is a native token of Phoswap. It will be distributed to Phoswap community through airdrops and other incentive programs and used within Phoswap ecosystem.,https://bscscan.com/token/0xb9784c1633ef3b839563b988c323798634714368,0xb9784c1633ef3b839563b988c323798634714368,https://bscscan.com/address/0xb9784c1633ef3b839563b988c323798634714368,Phoswap: PHO Token,0xe15004614a68a0c1c5e2b63aea381f34b6f95416e127b7192153bfb6ab3a7f49,https://bscscan.com/tx/0xe15004614a68a0c1c5e2b63aea381f34b6f95416e127b7192153bfb6ab3a7f49,Success,1039272
"N1CEToken (N1CE)N1CE is a community of people who love cryptocurrencies and blockchain, with a high level of expertise they can share with others.",https://bscscan.com/token/0xc14df1e2fff3708816495e7364ff274aceecad91,0xc14df1e2fff3708816495e7364ff274aceecad91,https://bscscan.com/address/0xc14df1e2fff3708816495e7364ff274aceecad91,N1CE: N1CE Token,0xfbfccf1adf04794642586bab1eb8c7c6081f8cc3fa49e02f1ddc228904fb3117,https://bscscan.com/tx/0xfbfccf1adf04794642586bab1eb8c7c6081f8cc3fa49e02f1ddc228904fb3117,Success,7183254
Venus XRP (vXRP)Venus is an algorithmic money market and synthetic stablecoin decentralized finance protocol.,https://bscscan.com/token/0xb248a295732e0225acd3337607cc01068e3b9c10,0xb248a295732e0225acd3337607cc01068e3b9c10,https://bscscan.com/address/0xb248a295732e0225acd3337607cc01068e3b9c10,Venus: vXRP Token,0x024c8b69d1ee4f1c28392b927c6a7e97bf35dc68f55930c045e2ad02263b26be,https://bscscan.com/tx/0x024c8b69d1ee4f1c28392b927c6a7e97bf35dc68f55930c045e2ad02263b26be,Success,2795586
Cross Finance (CRP)Cross Finance aims to offer inter-chain yield farming platform. CRP token is a fully community governed token and can only be mined by providing liquidity.,https://bscscan.com/token/0x1ad8d89074afa789a027b9a31d0bd14e254711d0,0x1ad8d89074afa789a027b9a31d0bd14e254711d0,https://bscscan.com/address/0x1ad8d89074afa789a027b9a31d0bd14e254711d0,Cross Finance: CRP Token,0x81e639f06083a168145025080943ca4afd18382b181132d0debf1f570c863b1e,https://bscscan.com/tx/0x81e639f06083a168145025080943ca4afd18382b181132d0debf1f570c863b1e,Success,598984
Venus DOGE (vDOGE)Venus is an algorithmic money market and synthetic stablecoin decentralized finance protocol.,https://bscscan.com/token/0xec3422ef92b2fb59e84c8b02ba73f1fe84ed8d71,0xec3422ef92b2fb59e84c8b02ba73f1fe84ed8d71,https://bscscan.com/address/0xec3422ef92b2fb59e84c8b02ba73f1fe84ed8d71,Venus: vDOGE Token,0x59f7876d6f4ec5edf4766c96042f39ed4cf0ac7b711ecdd0abe425abdbbd297e,https://bscscan.com/tx/0x59f7876d6f4ec5edf4766c96042f39ed4cf0ac7b711ecdd0abe425abdbbd297e,Success,6773712
Taco (TACO)Taco Finance is a yield farming project on BSC.,https://bscscan.com/token/0x9066e87Bac891409D690cfEfA41379b34af06391,0x9066e87Bac891409D690cfEfA41379b34af06391,https://bscscan.com/address/0x9066e87Bac891409D690cfEfA41379b34af06391,Taco Finance: TACO Token,0xc4b193b8eded6d86e48c1a9b834dd7336b915035892f098b18bfe2edcf169fd9,https://bscscan.com/tx/0xc4b193b8eded6d86e48c1a9b834dd7336b915035892f098b18bfe2edcf169fd9,Success,5210874
WINk (WIN)WINk aims to build on its market position as a leading blockchain gaming platform through the consistent introduction of high-quality decentralized applications (DApps).,https://bscscan.com/token/0xaef0d72a118ce24fee3cd1d43d383897d05b4e99,0xaef0d72a118ce24fee3cd1d43d383897d05b4e99,https://bscscan.com/address/0xaef0d72a118ce24fee3cd1d43d383897d05b4e99,WINk: WIN Token,0xce4eb2498ebc45f811d5449ae2ea425adc02a56c8de1d32d472f92f2013b011b,https://bscscan.com/tx/0xce4eb2498ebc45f811d5449ae2ea425adc02a56c8de1d32d472f92f2013b011b,Success,6327554
Elite Swap Binance Token (ELTB)Elite Swap Protocol is a decentralized exchange (Complete Fork of Uniswap) running on ETH and Binance Smart Chain.,https://bscscan.com/token/0x380291a9a8593b39f123cf39cc1cc47463330b1f,0x380291a9a8593b39f123cf39cc1cc47463330b1f,https://bscscan.com/address/0x380291a9a8593b39f123cf39cc1cc47463330b1f,Elite Swap Protocol: ELTB Token,0x45a96c3d45653e2890c0f2d2ffc46e893071db78e4c9d74f32f36ab2155a46e1,https://bscscan.com/tx/0x45a96c3d45653e2890c0f2d2ffc46e893071db78e4c9d74f32f36ab2155a46e1,Success,5986865
"EverRise (RISE)EverRise token holders are not only benefited through static rewards but also by the Buy-Back process of the contract. As part of the Buy-Back process, the contract takes care of buying back some of the tokens and burn them whenever a sell happens.",https://bscscan.com/token/0xc7d43f2b51f44f09fbb8a691a0451e8ffcf36c0a,0xc7d43f2b51f44f09fbb8a691a0451e8ffcf36c0a,https://bscscan.com/address/0xc7d43f2b51f44f09fbb8a691a0451e8ffcf36c0a,EverRise: RISE Token,0xdbac5a3d4e087526082de0b14035f1a86ab0e9b5a102ab9b3b4fb4f6534b4e3e,https://bscscan.com/tx/0xdbac5a3d4e087526082de0b14035f1a86ab0e9b5a102ab9b3b4fb4f6534b4e3e,Success,8223538
"HUP.LIFE (HUP)$HUP aims to build a NFT Marketplace enabling socially conscious visual artists and collectors to authenticate their artwork, find copycats across the web, and buy, sell, and license their artwork through its copyright - while complying with international copyright and securities law.",https://bscscan.com/token/0x375a7b6a6f74a5acb86c420c53c4ce8cf1d51b4d,0x375a7b6a6f74a5acb86c420c53c4ce8cf1d51b4d,https://bscscan.com/address/0x375a7b6a6f74a5acb86c420c53c4ce8cf1d51b4d,Hup Life: HUP Token,0x59d0898205ce2bb8389df2a11c15c822d5636bcf6fc62952e56de52e32f00b0f,https://bscscan.com/tx/0x59d0898205ce2bb8389df2a11c15c822d5636bcf6fc62952e56de52e32f00b0f,Success,8268119
"ARRANO (ANDX)Arrano Network is a Collaborative workspace for the development of fair crypto products like Decentralized Exchange, P2P model, Trader Analytics, Academy, launchpad and others. ANDX is the native DeFi token of the ecosystem that fuels up the operations.",https://bscscan.com/token/0xb63a911ae7dc40510e7bb552b7fcb94c198bbe2d,0xb63a911ae7dc40510e7bb552b7fcb94c198bbe2d,https://bscscan.com/address/0xb63a911ae7dc40510e7bb552b7fcb94c198bbe2d,ARRANO: ANDX Token,0xadf785c089ba15efbb6cfd0ee15dd567aacc6d0d21e5b6ef91d40cf503651a47,https://bscscan.com/tx/0xadf785c089ba15efbb6cfd0ee15dd567aacc6d0d21e5b6ef91d40cf503651a47,Success,5178650
"BIDR BEP20 (BIDR)Binance IDR, is a stable digital currency anchored to the rupiah (IDR) supported by Binance and Tokocrypto, a regulated digital currency exchange in Indonesia. Issued in proportion to 1BIDR=1IDR.Cross-Chain",https://bscscan.com/token/0x9a2f5556e9a637e8fbce886d8e3cf8b316a1d8a2,0x9a2f5556e9a637e8fbce886d8e3cf8b316a1d8a2,https://bscscan.com/address/0x9a2f5556e9a637e8fbce886d8e3cf8b316a1d8a2,Binance: BIDR Token,0xab4d17c792238ce78ad217438f157d9b16cf21913b93ee8c6997c7a3ed85a73a,https://bscscan.com/tx/0xab4d17c792238ce78ad217438f157d9b16cf21913b93ee8c6997c7a3ed85a73a,Success,5017497
CAR (CAR)The $CAR token can be converted into a Blind Box NFT. Those boxes will contain one of the different Car NFT designs. Three of those Car NFTs will allow the lucky holder to own a real-world exclusive car.,https://bscscan.com/token/0x176a25637e5078519230a4d80a7a47350940264a,0x176a25637e5078519230a4d80a7a47350940264a,https://bscscan.com/address/0x176a25637e5078519230a4d80a7a47350940264a,BakerySwap: CAR Token,0x128b99a712257c865f0540ef3c1f8355d0df9385898f3c7f05ca220f27c41334,https://bscscan.com/tx/0x128b99a712257c865f0540ef3c1f8355d0df9385898f3c7f05ca220f27c41334,Success,7144551
"Chi Gastoken by 1inch (CHI)Chi Gastoken by 1inch.exchange is a more optimized gas token solution then everything existing on the market. Shorter contract address, using create2 and some assembly optimizations provide lower gas costs on minting and burning calls.",https://bscscan.com/token/0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,https://bscscan.com/address/0x0000000000004946c0e9f43f4dee607b0ef1fa1c,1inch.exchange: CHI Token,0xa609da692619a78788cecc6b9bfd9375c009f586356d82ef48813e49449fe0fb,https://bscscan.com/tx/0xa609da692619a78788cecc6b9bfd9375c009f586356d82ef48813e49449fe0fb,Success,4813004
"Cream Cardano Token (crADA)C.R.E.A.M. Finance is built on the belief that the financial system of the future should be open and inclusive. Through the permissionless nature of blockchain and automation of smart contracts, they aim to realize this new financial system.",https://bscscan.com/token/0x81c15d3e956e55e77e1f3f257f0a65bd2725fc55,0x81c15d3e956e55e77e1f3f257f0a65bd2725fc55,https://bscscan.com/address/0x81c15d3e956e55e77e1f3f257f0a65bd2725fc55,Cream.Finance: crADA Token,0x017c97223789214f0f52e9fdad5bb8c4e58595aaba85ac6759634336a371518f,https://bscscan.com/tx/0x017c97223789214f0f52e9fdad5bb8c4e58595aaba85ac6759634336a371518f,Success,953317
"dForce (DF)dForce advocates for building an integrated and interoperable and scalable open finance protocol network, cultivating intra-protocol liquidity and network effects, while remain in full openness to interact and integrated with other protocols.Binance Peg",https://bscscan.com/token/0x4a9a2b2b04549c3927dd2c9668a5ef3fca473623,0x4a9a2b2b04549c3927dd2c9668a5ef3fca473623,https://bscscan.com/address/0x4a9a2b2b04549c3927dd2c9668a5ef3fca473623,dForce: DF Token,0xbafd938eefd69cab6fd51dd7b5614484744bf2ade214d83310ca4157e04800ba,https://bscscan.com/tx/0xbafd938eefd69cab6fd51dd7b5614484744bf2ade214d83310ca4157e04800ba,Success,3284549
DOGGY (DOGGY)DOGGY allows users to exchange for Crypto Doggy NFT - cute animated doggies.,https://bscscan.com/token/0x74926b3d118a63f6958922d3dc05eb9c6e6e00c6,0x74926b3d118a63f6958922d3dc05eb9c6e6e00c6,https://bscscan.com/address/0x74926b3d118a63f6958922d3dc05eb9c6e6e00c6,BakerySwap: DOGGY Token,0x4861d8b82e5139f50715a2acb442d43a86b8447d266382c67cfc023fc10a983c,https://bscscan.com/tx/0x4861d8b82e5139f50715a2acb442d43a86b8447d266382c67cfc023fc10a983c,Success,7310940
DoYourTip (DYT)$DYT is a deflationary ERC20 token with a 2% burn rate. It combines the deflationary feature with off-chain tipping and Enjin collectibles.,https://bscscan.com/token/0x740623d2c797b7d8d1ecb98e9b4afcf99ec31e14,0x740623d2c797b7d8d1ecb98e9b4afcf99ec31e14,https://bscscan.com/address/0x740623d2c797b7d8d1ecb98e9b4afcf99ec31e14,DoYourTip: DYT Token,0xa1d08b90126770b0a1c8af50ce4a616ea4ccaa79ff91f6183a674e901be9c4ca,https://bscscan.com/tx/0xa1d08b90126770b0a1c8af50ce4a616ea4ccaa79ff91f6183a674e901be9c4ca,Success,6720297
